date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:15	254427/254427	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-3e1db%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img3-1000x1503.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img3-1000x1503.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:15	927281/927281	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-e2631%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img4.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img4.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:15	87779/87779	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-156e3%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img4-1000x461.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img4-1000x461.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:15	148950/148950	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-245d6%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img5-1000x665.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img5-1000x665.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:16	531887/531887	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-81daf%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img5.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img5.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:16	155082/155082	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-25dca%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img6-1000x1338.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img6-1000x1338.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:16	70737/70737	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-11451%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img7-1000x667.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img7-1000x667.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:16	896443/896443	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-dadbb%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img7.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img7.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:16	675223/675223	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-a4d97%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img6.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img6.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:17	64963/64963	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-fdc3%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img8-1000x674.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img8-1000x674.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:17	207280/207280	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-329b0%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img8.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img8.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:17	143843/143843	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-231e3%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img9-1000x1392.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img9-1000x1392.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:18	666798/666798	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-a2cae%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img9.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img9.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:18	92859/92859	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-16abb%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img10-1000x666.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img10-1000x666.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:18	312460/312460	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-4c48c%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img10.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img10.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:18	432034/432034	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-697a2%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img11.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img11.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:18	144833/144833	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dcb-235c1%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img11-1000x763.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img11-1000x763.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:19	1330942/1330942	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-144efe%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img12.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img12.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:19	110929/110929	---M--	200	added ('OK')	image/jpeg	etag:%2258db6dca-1b151%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img12-1000x669.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2016/12/p-img12-1000x669.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:20	509273/509273	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-7c559%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img1.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img1.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:20	1206864/1206864	---M--	200	added ('OK')	image/png	etag:%2258db6ba9-126a50%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img1-1000x667.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img1-1000x667.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:20	341901/341901	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-5378d%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img3.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img3.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:20	396470/396470	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-60cb6%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img2.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img2.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	789750/789750	---M--	200	added ('OK')	image/png	etag:%2258db6baa-c0cf6%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img3-1000x667.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img3-1000x667.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	1339045/1339045	---M--	200	added ('OK')	image/png	etag:%2258db6baa-146ea5%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img2-1000x1000.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img2-1000x1000.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	318909/318909	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-4ddbd%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img5.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img5.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	1117988/1117988	---M--	200	added ('OK')	image/png	etag:%2258db6bab-110f24%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img4-1000x1000.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img4-1000x1000.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	794455/794455	---M--	200	added ('OK')	image/png	etag:%2258db6bab-c1f57%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img5-1000x408.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img5-1000x408.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	951275/951275	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-e83eb%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img4.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img4.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:21	626144/626144	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-98de0%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img6.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img6.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:22	363972/363972	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-58dc4%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img7.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img7.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:22	1603219/1603219	---M--	200	added ('OK')	image/png	etag:%2258db6bac-187693%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img6-1000x1178.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img6-1000x1178.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:22	387468/387468	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-5e98c%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img8.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img8.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:22	918206/918206	---M--	200	added ('OK')	image/png	etag:%2258db6bad-e02be%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img8-1000x667.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img8-1000x667.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:23	750247/750247	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-b72a7%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img9.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img9.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:23	1630058/1630058	---M--	200	added ('OK')	image/png	etag:%2258db6bad-18df6a%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img9-1000x1000.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img9-1000x1000.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:23	989154/989154	---M--	200	added ('OK')	image/png	etag:%2258db6bac-f17e2%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img7-1000x667.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img7-1000x667.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:24	1106445/1106445	---M--	200	added ('OK')	image/png	etag:%2258db6bae-10e20d%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img10-1000x623.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img10-1000x623.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:24	641140/641140	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-9c874%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img11.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img11.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:25	1585550/1585550	---M--	200	added ('OK')	image/png	etag:%2258db6bae-18318e%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img11-1000x1000.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img11-1000x1000.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:25	527740/527740	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-80d7c%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img10.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img10.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:25	147575/147575	---M--	200	added ('OK')	image/jpeg	etag:%2258db6b3b-24077%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img13.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img13.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:25	1192899/1192899	---M--	200	added ('OK')	image/png	etag:%2258db6baf-1233c3%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img12-1000x750.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img12-1000x750.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:26	84792/84792	---M--	200	added ('OK')	image/jpeg	etag:%2258db6baf-14b38%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img13-1000x667.jpg	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img13-1000x667.jpg	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:26	477415/477415	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-748e7%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img12.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img12.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:26	720091/720091	---M--	200	added ('OK')	image/png	etag:%2258db6b3b-afcdb%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img14.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img14.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:26	99310/99310	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-183ee%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill.min89b1.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:26	1216589/1216589	---M--	200	added ('OK')	image/png	etag:%2258db6baf-12904d%22	https://promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img14-1000x641.png	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/uploads/2017/03/wedding_img14-1000x641.png	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:26	7908/7908	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-1ee4%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-fetch.min6e0e.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:27	353/353	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-161%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js?ver=3.42.0	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min2e00.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:27	867/867	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-363%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min.js?ver=3.42.0	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-dom-rect.min2e00.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:27	47085/47085	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-b7ed%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-url.min.js?ver=3.6.4	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-url.min5aed.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:27	7165/7165	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-1bfd%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js?ver=3.0.12	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-formdata.mine9bd.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:27	417/417	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3181-1a1%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js?ver=2.0.2	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min4c56.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:28	9558/9558	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a3693-2556%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/i18n.min.js?ver=9e36b5da09c96c657b0297fd6f7cb1fd	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/i18n.min9e38.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:28	73015/73015	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a3693-11d37%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.21	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/vendor/lodash.mind1d1.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:28	13851/13851	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a3693-361b%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/url.min.js?ver=1b4bb2b3f526a1db366ca3147ac39562	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/url.min1703.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:28	6208/6208	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a3693-1840%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/hooks.min.js?ver=d0d9f43e03080e6ace9a3dabbd5f9eee	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/hooks.mina32e.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:29	12503/12503	---MCZ	200	added ('OK')	application/javascript	etag:W/%22613a3693-30d7%22	https://promo-theme.com/cropit-wp/wp-includes/js/dist/api-fetch.min.js?ver=c207d2d188ba8bf763f7acd50b7fd5a9	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-includes/js/dist/api-fetch.mind210.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:29	10946/10946	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e3192-2ac2%22	https://promo-theme.com/cropit-wp/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.4	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/contact-form-7/includes/js/index91d5.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:29	9475/9475	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efba1f-2503%22	https://promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:29	3037/3037	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efba1f-bdd%22	https://promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.0.1	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min972f.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:30	1834/1834	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efba1f-72a%22	https://promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:30	2057/2057	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efba1f-809%22	https://promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.0.1	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min972f.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:30	2938/2938	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260efba1f-b7a%22	https://promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.0.1	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min972f.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:30	7388/7388	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e31d4-1cdc%22	https://promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/core.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/core3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:30	1381/1381	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e31d4-565%22	https://promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/transition.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/transition3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:31	6741/6741	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e31d4-1a55%22	https://promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:31	385/385	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603e31d4-181%22	https://promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.init.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/plugins/unyson/framework/extensions/shortcodes/shortcodes/section/static/js/background.init3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
15:47:31	3206/3206	---MCZ	200	added ('OK')	application/javascript	etag:W/%22583568d4-c86%22	https://promo-theme.com/cropit-wp/wp-content/themes/cropit/js/navigation.js?ver=5.6.7	C:/Users/kay.kien/Desktop/123456/col-4/promo-theme.com/cropit-wp/wp-content/themes/cropit/js/navigation3bea.js	(from https://promo-theme.com/cropit-wp/gallery/grid/col-4/)
